"","id","first_name","height_feet","height_inches","last_name","position","weight_pounds","team.id","team.abbreviation","team.city","team.conference","team.division","team.full_name","team.name"
"2832",666758,"Tahjere",NA,NA,"McCall","G",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"2833",83,"Clint",6,10,"Capela","C",240,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"2834",84,"DeMarre",6,8,"Carroll","F",215,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"2835",85,"Wendell",6,10,"Carter Jr.","F",255,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"2836",86,"Michael",NA,NA,"Carter-Williams","G",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"2837",87,"Jevon",6,2,"Carter","G",196,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"2838",88,"Vince",6,6,"Carter","F-G",220,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"2839",89,"Alex",6,5,"Caruso","G",186,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"2840",109,"Allen",6,6,"Crabbe","G-F",212,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"2841",110,"Torrey",6,7,"Craig","F",215,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"2842",666770,"Nicolo",NA,NA,"Melli","F",NA,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"2843",112,"Jae",6,6,"Crowder","F",235,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"2844",666775,"Isaiah",NA,NA,"Miles","F",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"2845",666523,"Jarrett",NA,NA,"Culver","G",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"2846",227,"Brandon",6,9,"Ingram","F",190,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"2847",666676,"Ty",NA,NA,"Jerome","G",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"2848",240,"Alize",6,9,"Johnson","F",212,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"2849",666679,"Cameron",NA,NA,"Johnson","F",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"2850",242,"James",6,8,"Johnson","F",240,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"2851",666682,"Keldon",NA,NA,"Johnson","F",NA,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"2852",2106,"Eric",NA,NA,"Moreland","",NA,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"2853",243,"Stanley",6,7,"Johnson","F",245,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"2854",246,"Nikola",7,0,"Jokic","C",250,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"2855",244,"Tyler",6,4,"Johnson","G",190,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"2856",247,"Derrick",6,7,"Jones Jr.","F-G",200,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"2857",248,"Damian",7,0,"Jones","C",245,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"2858",666795,"Jordan",NA,NA,"Murphy","F",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"2859",249,"Tyus",6,2,"Jones","G",196,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"2860",250,"DeAndre",6,11,"Jordan","C",265,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"2861",251,"Cory",6,3,"Joseph","G",193,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"2862",666692,"Mfiondu",NA,NA,"Kabengele","F",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"2863",252,"Frank",7,0,"Kaminsky","F-C",242,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"2864",666818,"Chuma",NA,NA,"Okeke","F",NA,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"2865",288,"Timothe",6,6,"Luwawu-Cabarrot","G-F",210,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"2866",666750,"Jeremiah",NA,NA,"Martin","G",NA,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"2867",666788,"Juwan",NA,NA,"Morgan","F",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"2868",666794,"Mychal",NA,NA,"Mulder","G",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"2869",666827,"Tariq",NA,NA,"Owens","F",NA,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"2870",293,"J.P.",6,5,"Macura","G",205,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"2871",401,"Derrick",6,3,"Rose","G",200,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"2872",408,"Tomas",6,7,"Satoransky","G-F",210,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"2873",666828,"James",NA,NA,"Palmer Jr.","G",NA,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"2874",666847,"Shamorie",NA,NA,"Ponds","G",NA,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"2875",385,"Ivan",6,10,"Rabb","F",220,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"2876",368,"Cameron",NA,NA,"Payne","G",NA,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"2877",666838,"Josh",NA,NA,"Perkins","F",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"2878",2213,"London",NA,NA,"Perrantes","",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"2879",666840,"Lamar",NA,NA,"Peters","G",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"2880",666841,"Isaiah",NA,NA,"Pineiro","F",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"2881",372,"Miles",6,11,"Plumlee","C",249,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"2882",23,"Dwayne",6,7,"Bacon","G-F",221,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"2883",24,"Marvin",6,11,"Bagley III","F",234,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"2884",27,"Lonzo",6,6,"Ball","G",190,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"2885",28,"Mo",7,0,"Bamba","C",221,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"2886",29,"J.J.",6,0,"Barea","G",185,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"2887",51,"Eric",6,1,"Bledsoe","G",205,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"2888",53,"Bogdan",6,6,"Bogdanovic","G",205,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"2889",54,"Bojan",6,8,"Bogdanovic","F",216,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"2890",390,"Davon",6,5,"Reed","G",208,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"2891",666451,"Bol",NA,NA,"Bol","C",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"2892",666454,"Jordan",NA,NA,"Bone","G",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"2893",396,"Devin",6,8,"Robinson","F",200,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"2894",55,"Jonah",6,10,"Bolden","F",220,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"2895",56,"Isaac",6,8,"Bonga","G",180,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"2896",72,"Sterling",6,6,"Brown","G",232,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"2897",73,"Jalen",6,3,"Brunson","G",190,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"2898",74,"Thomas",6,11,"Bryant","C",248,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"2899",75,"Reggie",6,7,"Bullock","G-F",205,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"2900",77,"Alec",6,6,"Burks","G",214,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"2901",78,"Deonte",6,5,"Burton","G",245,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"2902",79,"Jimmy",6,8,"Butler","G-F",232,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"2903",409,"Dennis",6,1,"Schroder","G",172,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"2904",666892,"Simisola",NA,NA,"Shittu","F",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"2905",441,"Khyri",6,3,"Thomas","G",210,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"2906",666897,"Justin",NA,NA,"Simon","G",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"2907",666899,"Deividas",NA,NA,"Sirvydis","G",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"2908",2117,"David",NA,NA,"Stockton","",NA,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"2909",2190,"Isaiah",NA,NA,"Taylor","",NA,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"2910",76,"Trey",6,1,"Burke","G",175,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"2911",442,"Lance",6,8,"Thomas","F",240,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"2912",18,"OG",6,8,"Anunoby","F",232,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"2913",19,"Ryan",6,3,"Arcidiacono","G",200,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"2914",20,"Trevor",6,8,"Ariza","F",215,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"2915",445,"Sindarius",6,5,"Thornwell","G",215,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"2916",57,"Devin",6,6,"Booker","G",210,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"2917",58,"Chris",6,10,"Boucher","F",200,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"2918",666459,"Brian",NA,NA,"Bowen II","F",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"2919",666460,"Ky",NA,NA,"Bowman","G",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"2920",59,"Avery",6,2,"Bradley","G",180,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"2921",666474,"Charles",NA,NA,"Brown","G",NA,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"2922",68,"Troy",6,7,"Brown Jr.","F",215,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"2923",454,"Tyler",NA,NA,"Ulis","G",NA,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"2924",69,"Bruce",6,5,"Brown","G",202,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"2925",70,"Jaylen",6,7,"Brown","G",220,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"2926",666476,"Moses",NA,NA,"Brown","C",NA,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"2927",278,"Damian",6,3,"Lillard","G",195,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"2928",466,"Tyrone",6,5,"Wallace","G",198,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"2929",471,"Thomas",7,0,"Welsh","C",255,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"2930",666960,"Lindell",NA,NA,"Wigginton","G",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"2931",2105,"CJ",NA,NA,"Wilcox","",NA,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"2932",666925,"Juan",NA,NA,"Toscano-Anderson","F",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"2933",478,"C.J.",6,5,"Williams","G",226,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"2934",666930,"Rayjon",NA,NA,"Tucker","F",NA,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"2935",666975,"Kenny",NA,NA,"Wooten","F",NA,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"2936",3,"Steven",7,0,"Adams","C",265,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"2937",4,"Bam",6,10,"Adebayo","C-F",255,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
"2938",6,"LaMarcus",6,11,"Aldridge","F",260,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"2939",666400,"Nickeil",NA,NA,"Alexander-Walker","G",NA,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"2940",666973,"Todd",NA,NA,"Withers","F",NA,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"2941",8,"Grayson",6,5,"Allen","G",198,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"2942",1983,"Tyler",NA,NA,"Zeller","",NA,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"2943",9,"Jarrett",6,11,"Allen","C",237,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"2944",2216,"Kadeem",6,3,"Allen","",200,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"2945",10,"Al-Farouq",6,9,"Aminu","F",220,22,"ORL","Orlando","East","Southeast","Orlando Magic","Magic"
"2946",12,"Kyle",6,9,"Anderson","F",230,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"2947",15,"Giannis",6,11,"Antetokounmpo","F",242,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"2948",16,"Kostas",6,10,"Antetokounmpo","F",200,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"2949",2148,"Thanasis",NA,NA,"Antetokounmpo","",NA,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"2950",13,"Ryan",6,10,"Anderson","F",240,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"2951",2158,"Patrick",6,7,"McCaw","",185,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"2952",316,"CJ",6,6,"Miles","F-G",220,30,"WAS","Washington","East","Southeast","Washington Wizards","Wizards"
"2953",364,"Chandler",6,10,"Parsons","F",230,1,"ATL","Atlanta","East","Southeast","Atlanta Hawks","Hawks"
"2954",366,"Justin",7,0,"Patton","C",241,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"2955",303,"CJ",6,3,"McCollum","G",190,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"2956",304,"T.J.",6,2,"McConnell","G",190,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"2957",666762,"Jalen",NA,NA,"McDaniels","F",NA,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"2958",305,"Doug",6,8,"McDermott","F",225,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"2959",306,"JaVale",7,0,"McGee","C",270,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"2960",307,"Rodney",6,4,"McGruder","F-G",200,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"2961",308,"Alfonzo",6,8,"McKinnie","F",215,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"2962",666767,"Jordan",NA,NA,"McLaughlin","G",NA,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"2963",310,"Jordan",6,5,"McRae","G",179,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"2964",313,"De'Anthony",6,4,"Melton","G",200,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"2965",314,"Chimezie",6,10,"Metu","F",225,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"2966",315,"Khris",6,8,"Middleton","F",222,17,"MIL","Milwaukee","East","Central","Milwaukee Bucks","Bucks"
"2967",317,"Darius",6,8,"Miller","F",225,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"2968",2215,"Malcolm",NA,NA,"Miller","",NA,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"2969",318,"Paul",6,8,"Millsap","F",246,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"2970",319,"Patty",6,0,"Mills","G",180,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"2971",320,"Shake",6,6,"Milton","G",207,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"2972",322,"Donovan",6,3,"Mitchell","G",215,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"2973",323,"Naz",6,4,"Mitrou-Long","G",218,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"2974",666783,"Adam",NA,NA,"Mokoka","G",NA,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"2975",324,"Malik",6,3,"Monk","G",200,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"2976",326,"E'Twaun",6,4,"Moore","G",191,19,"NOP","New Orleans","West","Southwest","New Orleans Pelicans","Pelicans"
"2977",331,"Johnathan",6,10,"Motley","F",230,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"2978",333,"Emmanuel",6,5,"Mudiay","G",200,29,"UTA","Utah","West","Northwest","Utah Jazz","Jazz"
"2979",360,"Kelly",6,7,"Oubre Jr.","F",205,24,"PHX","Phoenix","West","Pacific","Phoenix Suns","Suns"
"2980",362,"Jabari",6,8,"Parker","F",245,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"2981",666831,"Eric",NA,NA,"Paschall","F",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"2982",365,"Patrick",6,9,"Patterson","F",230,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"2983",367,"Chris",6,0,"Paul","G",175,21,"OKC","Oklahoma City","West","Northwest","Oklahoma City Thunder","Thunder"
"2984",369,"Elfrid",6,4,"Payton","G",185,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"2985",666837,"Norvel",NA,NA,"Pelle","F",NA,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"2986",370,"Theo",6,6,"Pinson","G-F",218,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"2987",371,"Mason",6,11,"Plumlee","F-C",235,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"2988",373,"Jakob",7,0,"Poeltl","C",230,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"2989",666846,"Vincent",NA,NA,"Poirier","C",NA,2,"BOS","Boston","East","Atlantic","Boston Celtics","Celtics"
"2990",666848,"Jordan",NA,NA,"Poole","G",NA,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"2991",666849,"Kevin",NA,NA,"Porter Jr.","G",NA,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"2992",375,"Michael",6,10,"Porter Jr.","F",210,8,"DEN","Denver","West","Northwest","Denver Nuggets","Nuggets"
"2993",376,"Otto",6,8,"Porter Jr.","F",198,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"2994",666919,"Matt",NA,NA,"Thomas","G",NA,28,"TOR","Toronto","East","Atlantic","Toronto Raptors","Raptors"
"2995",443,"Klay",6,7,"Thompson","G",215,10,"GSW","Golden State","West","Pacific","Golden State Warriors","Warriors"
"2996",447,"Karl-Anthony",7,0,"Towns","C",248,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"2997",3089,"Gary",6,6,"Trent Jr.","",205,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"2998",449,"Allonzo",6,5,"Trier","G",200,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"2999",450,"PJ",6,6,"Tucker","F",245,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"3000",451,"Evan",6,7,"Turner","G-F",220,18,"MIN","Minnesota","West","Northwest","Minnesota Timberwolves","Timberwolves"
"3001",446,"Anthony",6,8,"Tolliver","F",250,15,"MEM","Memphis","West","Southwest","Memphis Grizzlies","Grizzlies"
"3002",452,"Myles",6,11,"Turner","C-F",250,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"3003",469,"T.J.",6,8,"Warren","F",215,12,"IND","Indiana","East","Central","Indiana Pacers","Pacers"
"3004",474,"Hassan",7,0,"Whiteside","C",265,25,"POR","Portland","West","Northwest","Portland Trail Blazers","Trail Blazers"
"3005",492,"Ante",6,11,"Zizic","C",254,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"3006",493,"Ivica",7,1,"Zubac","C",240,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"3007",49,"Nemanja",6,10,"Bjelica","F",234,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"3008",137,"Andre",6,11,"Drummond","C",279,6,"CLE","Cleveland","East","Central","Cleveland Cavaliers","Cavaliers"
"3009",138,"Jared",6,7,"Dudley","F",237,14,"LAL","Los Angeles","West","Pacific","Los Angeles Lakers","Lakers"
"3010",171,"Rudy",6,8,"Gay","F",230,27,"SAS","San Antonio","West","Southwest","San Antonio Spurs","Spurs"
"3011",172,"Paul",6,9,"George","F",220,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"3012",173,"Taj",6,9,"Gibson","F",232,20,"NYK","New York","East","Atlantic","New York Knicks","Knicks"
"3013",197,"Joe",6,6,"Harris","F-G",218,3,"BKN","Brooklyn","East","Atlantic","Brooklyn Nets","Nets"
"3014",199,"Shaquille",6,4,"Harrison","G",190,5,"CHI","Chicago","East","Central","Chicago Bulls","Bulls"
"3015",200,"Tobias",6,9,"Harris","F",235,23,"PHI","Philadelphia","East","Atlantic","Philadelphia 76ers","76ers"
"3016",201,"Isaiah",7,0,"Hartenstein","F-C",249,11,"HOU","Houston","West","Southwest","Houston Rockets","Rockets"
"3017",207,"Willy",6,11,"Hernangomez","C",240,4,"CHA","Charlotte","East","Southeast","Charlotte Hornets","Hornets"
"3018",257,"Maxi",6,11,"Kleber","F",240,7,"DAL","Dallas","West","Southwest","Dallas Mavericks","Mavericks"
"3019",258,"Brandon",6,3,"Knight","G",195,9,"DET","Detroit","East","Central","Detroit Pistons","Pistons"
"3020",273,"Alex",7,1,"Len","C",250,26,"SAC","Sacramento","West","Pacific","Sacramento Kings","Kings"
"3021",274,"Kawhi",6,7,"Leonard","F",230,13,"LAC","LA","West","Pacific","LA Clippers","Clippers"
"3022",275,"Meyers",7,1,"Leonard","F-C",255,16,"MIA","Miami","East","Southeast","Miami Heat","Heat"
